Country,State,cuisine,title,URL,rating,total_time,prep_time,cook_time,description,ingredients_list,instructions,serves,rating_count,calories,carbohydrateContent,cholesterolContent,fiberContent,proteinContent,saturatedFatContent,sodiumContent,sugarContent,fatContent,ingredients,animal_der,milk_der,plant_der,diet_type
US,Louisiana,Louisiana,Cold Crawfish Dip,https://www.allrecipes.com/recipe/69914/cold-crawfish-dip/,4.8,510.0,15.0,495.0,This is a great make-ahead crawfish dip recipe that is out of this world! Very rich and great for parties or get-togethers.,"['0.5 cup butter', '2 pounds crawfish tails, with fat', '4 (8 ounce) packages cream cheese, room temperature', '1 bunch green onions, chopped', '1 cup mayonnaise', '0.5 teaspoon hot pepper sauce (e.g. Tabasco™), or to taste', '1 teaspoon Worcestershire sauce, or to taste']","['Melt butter in a large skillet over medium heat. Add half of the green onions, and cook until wilted. Add crawfish tails, reduce heat to medium-low, and simmer for about 10 minutes. Set aside to cool.', 'In a large bowl, stir together cream cheese and mayonnaise until well blended. I like to use an electric mixer. Season with hot pepper sauce and Worcestershire sauce until the mixture is pink in color. When the crawfish have cooled slightly, stir into the dip along with butter and the rest of the green onion. Mix well, cover, and refrigerate overnight to properly blend the flavors.']",20,26,309.0,2.0,113.0,0.0,10.0,14.0,266.0,1.0,29.0,"['butter', 'tails', 'tabasco', 'sauce', 'temperature', 'room', 'cheese', 'pepper', 'mayonnaise', 'onions', 'worcestershire']",,"mayonnaise, butter, cheese","tails, tabasco, sauce, temperature, room, pepper, onions, worcestershire",veg
US,Louisiana,Louisiana,Cajun Crab Cakes (No Breadcrumbs),https://www.allrecipes.com/recipe/219988/cajun-crab-cakes-no-breadcrumbs/,4.7,90.0,40.0,50.0,"These Creole-spiced crab cakes make a delicious side dish or appetizer. The key is to use a small amount of crumbled crackers instead of breadcrumbs for a lighter, less-starchy cake.","['2 tablespoons salted butter', '0.5 onion, finely chopped', '2 stalks celery, finely chopped', '0.5 large red bell pepper, finely chopped', '1 bunch green onions (green portion only), chopped', '0.5 large carrot, finely chopped', '3 cloves garlic, minced', '1 tablespoon parsley flakes', ""2 teaspoons Creole seasoning (such as Tony Chachere's®)"", '2 teaspoons dried basil', '2 teaspoons ground black pepper', '1 teaspoon dried dill weed', '0.5 teaspoon oregano', '0.5 teaspoon dried thyme', '2 large eggs, beaten', '1 pound lump crabmeat, picked free of shell', '9 buttery crackers (such as Keebler Club® crackers), crushed', '3 tablespoons vegetable oil', '1 cup mayonnaise', '1 tablespoon chile-garlic sauce (such as Sriracha®)', ""2 teaspoons Creole seasoning (such as Tony Chachere's®)"", '2 teaspoons parsley flakes', '1 teaspoon paprika']","['Melt butter in a large, heavy skillet over medium heat. Stir in onion; cook and stir until the onion has softened and turned translucent, about 5 minutes.', 'Stir in the celery, bell pepper, green onion, carrot, and garlic. Continue to cook and stir until vegetables are tender, about 10 minutes more.', 'Season with 1 tablespoon parsley flakes, 2 teaspoons Creole seasoning, basil, pepper, dill weed, oregano, and thyme. Cook and stir until fragrant, 5 minutes more.', 'Transfer cooked vegetables to a large bowl; allow to cool for about 10 minutes. Set skillet aside for later use.', 'Stir the beaten eggs into the vegetables. Mix in the crabmeat and cracker crumbs with your hands, making sure not to break up the chunks of crab too much.', 'Shape the crab mixture into 12 small cakes.', 'Heat vegetable oil in the skillet over medium high heat.', 'Pan-fry the crab cakes in batches until golden brown on each side, about 3 minutes.', 'To make dipping sauce: Whisk together the mayonnaise, chile-garlic sauce, 2 teaspoon Creole seasoning, 2 teaspoon parsley flakes, and paprika.']",6,38,530.0,13.0,144.0,3.0,21.0,9.0,1040.0,3.0,44.0,"['thyme', 'cloves', 'carrot', 'ground', 'keebler', 'club', 'bell', 'weed', 'celery', 'oregano', 'portion', 'sauce', 'paprika', 'pepper', 'buttery', 'eggs', 'butter', 'stalks', 'crackers', 'dill', 'onion', 'chacheres', 'parsley', 'tony', 'flakes', 'oil', 'lump', 'basil', 'shell', 'crabmeat', 'creole', 'mayonnaise', 'sriracha', 'onions']",eggs,"mayonnaise, butter","thyme, cloves, carrot, ground, keebler, club, bell, weed, celery, oregano, portion, sauce, paprika, pepper, buttery, stalks, crackers, dill, onion, chacheres, parsley, tony, flakes, oil, lump, basil, shell, crabmeat, creole, sriracha, onions",nveg
US,Louisiana,Louisiana,Crawfish Etouffee IV,https://www.allrecipes.com/recipe/24508/crawfish-etouffee-iv/,4.6,120.0,60.0,60.0,"A delicious dish with onions, bell pepper, crawfish and diced tomatoes, simmered in mushroom soup.","['0.5 cup vegetable oil', '0.5 cup margarine', '1 cup diced onion', '0.5 cup diced green bell pepper', '1 tablespoon minced garlic', '1 pound peeled crawfish', '3 (10.75 ounce) cans condensed cream of mushroom soup', '1 (10 ounce) can diced tomatoes with green chile peppers', '1 tablespoon dried parsley', 'salt to taste', 'ground black pepper to taste']","['In an 8 quart stock pot over medium heat, add vegetable oil and margarine. Saute onions, green pepper and garlic until onions are translucent.', 'Add crawfish to the onion mixture, and cook for 5 minutes. Add a little water to keep crawfish moist while cooking.', 'Stir in soup and diced tomatoes. Bring to a boil and simmer for 30 minutes. Sprinkle in parsley after about 10 minutes. Salt and pepper to taste while simmering. Water can be added to thin as desired.']",6,50,501.0,16.0,81.0,1.0,14.0,8.0,1406.0,4.0,43.0,"['bell', 'mushroom', 'cream', 'tomatoes', 'salt', 'peppers', 'onion', 'soup', 'margarine', 'ground', 'pepper', 'chile', 'parsley', 'oil']",,cream,"bell, mushroom, tomatoes, salt, peppers, onion, soup, margarine, ground, pepper, chile, parsley, oil",veg
US,Florida,Miami,Classic Cuban-Style Picadillo,https://www.allrecipes.com/recipe/220164/classic-cuban-style-picadillo/,4.6,30.0,10.0,20.0,"This classic Cuban picadillo dish with ground beef is quick and easy, and is great over rice. It can also be used as a filling for tacos or empanadas.","['1 tablespoon olive oil', '1 small onion, chopped', '0.5 green bell pepper, chopped', '1 clove garlic, minced, or more to taste', '1 pound lean ground beef', '1 (8 ounce) can tomato sauce', '6 large pitted green olives, quartered', '0.5 cup raisins', '1 tablespoon capers', '2 (1.41 ounce) packages sazon seasoning (such as Goya®)', '1 tablespoon ground cumin', '1 teaspoon white sugar', 'salt to taste']","['Heat olive oil in a skillet over medium heat; cook and stir onion, bell pepper, and garlic, onion in the hot oil until softened, 5 to 7 minutes.', 'Add ground beef into the skillet; cook and stir until crumbly and completely browned, 7 to 10 minutes.', 'Stir tomato sauce, olives, raisins, capers, cumin, sazon seasoning, sugar, and salt into the ground beef mixture.', 'Cover the skillet, reduce heat to low, and cook until the mixture is heated through, 5 to 10 minutes.']",4,152,350.0,24.0,74.0,2.0,24.0,6.0,3572.0,17.0,19.0,"['bell', 'capers', 'olives', 'salt', 'clove', 'onion', 'sugar', 'cumin', 'goya', 'ground', 'beef', 'pepper', 'raisins', 'garlic', 'oil']",beef,,"bell, capers, olives, salt, clove, onion, sugar, cumin, goya, ground, pepper, raisins, garlic, oil",nveg
US,Florida,Miami,Key West-Style Baked Grouper,https://www.allrecipes.com/recipe/132522/key-west-style-baked-grouper/,3.9,25.0,10.0,15.0,"You'll enjoy a taste of Key West with this citrus flavored baked grouper that will make you feel like you are on a romantic, tropical beach.","['0.5 cup softened butter, plus more for baking dish', '4 (8 ounce) fillets grouper', '1 teaspoon salt', '1 tablespoon lemon pepper, or to taste', '2 teaspoons garlic powder', '2 teaspoons onion powder', '0.25 cup key lime juice', '0.25 cup fresh orange juice', '12 slices lime', '8 oranges']","['Preheat oven to 325 degrees F (165 degrees C). Lightly butter a 9x13-inch glass baking dish and set aside.', 'Season the grouper fillets with salt, lemon pepper, garlic powder, and onion powder; place into prepared baking dish. Spread about 2 tablespoons of softened butter over the top of each fillet. Pour in the lime and orange juices, then cover each fillet with 3 slices of lime and 2 slices of orange.', 'Bake in preheated oven until fish is opaque and flakes easily with a fork, about 15 minutes.']",4,26,454.0,11.0,144.0,2.0,45.0,15.0,1187.0,6.0,26.0,"['lime', 'juice', 'butter', 'key', 'salt', 'onion', 'dish', 'oranges', 'pepper', 'orange']",,butter,"lime, juice, key, salt, onion, dish, oranges, pepper, orange",veg
US,Florida,Miami,Classic Cuban Midnight (Medianoche) Sandwich,https://www.allrecipes.com/recipe/43945/classic-cuban-midnight-medianoche-sandwich/,4.7,23.0,15.0,8.0,"This is one of the more famous sandwiches straight out of the island of Cuba. This recipe came from my uncle who used to work at a restaurant in Pinar del Rio, Cuba and now works at a Cuban cafeteria here in Miami. This sandwich is best served with fried plantain chips and a cold mamey milkshake!","['4 sweet bread rolls', '0.5 cup mayonnaise', '0.25 cup prepared mustard', '1 pound thinly sliced cooked ham', '1 pound thinly sliced fully cooked pork', '1 pound sliced Swiss cheese', '1 cup dill pickle slices', '2 tablespoons butter, melted']","['Split the sandwich rolls in half, and spread mustard and mayonnaise liberally onto the cut sides.', 'On each sandwich, place and equal amount of Swiss cheese, ham and pork in exactly that order. Place a few pickles onto each one, and put the top of the roll onto the sandwich. Brush the tops with melted butter.', 'Press each sandwich in a sandwich press heated to medium-high heat. If a sandwich press is not available, use a large skillet over medium-high heat, and press the sandwiches down using a sturdy plate or skillet. Some indoor grills may be good for this also. Cook for 5 to 8 minutes, keeping sandwiches pressed. If using a skillet, you may want to flip them once for even browning. Slice diagonally and serve hot.']",4,179,1453.0,69.0,275.0,4.0,92.0,37.0,3309.0,4.0,88.0,"['pork', 'butter', 'dill', 'ham', 'bread', 'rolls', 'cheese', 'mayonnaise', 'pickle', 'mustard']","ham, pork","mayonnaise, butter, cheese","dill, bread, rolls, pickle, mustard",nveg
US,Florida,Miami,Cuban Marinated Steak,https://www.allrecipes.com/recipe/232415/cuban-marinated-steak/,4.7,65.0,15.0,50.0,"Rib eye steaks marinate in orange juice, toasted cumin seeds, and a few other seasonings before hitting the grill briefly for delicious, flavorful seared meat.","['0.5 teaspoon cumin seeds', '0.25 cup orange juice', '2 tablespoons vegetable oil', '2 tablespoons Montreal-style steak seasoning', '2.25 teaspoons lime juice', '1.5 teaspoons dried oregano', '1.5 pounds beef rib-eye steaks']","['Place cumin seeds into a small skillet over medium heat; stir constantly until seeds turn dark brown and smell toasted, about 1 minute. Immediately pour seeds into a bowl to stop the cooking. Mix cumin seeds with orange juice, vegetable oil, steak seasoning, lime juice, and oregano in a bowl.', 'Place steaks into a large resealable plastic bag, pour orange juice marinade over the meat, and squeeze out air. Seal bag and turn it over several times to coat meat with marinade. Refrigerate at least 30 minutes, or longer for extra flavor.', 'Preheat an outdoor grill for medium-high heat and lightly oil the grate.', 'Remove steaks from marinade, shaking off any excess. Discard used marinade. Grill steaks on the preheated grill until seared on the outsides and still slightly pink in the centers, 6 to 8 minutes per side. An instant-read meat thermometer inserted sideways into the center of the thickest steak should read 145 degrees F (65 degrees C). Let steaks rest for 3 minutes before slicing.']",4,138,245.0,4.0,59.0,1.0,21.0,4.0,1428.0,1.0,16.0,"['juice', 'oregano', 'steak', 'cumin', 'seeds', 'steaks', 'orange', 'oil']",steak,,"juice, oregano, cumin, seeds, steaks, orange, oil",nveg
US,Florida,Miami,Miami Guava Pastries (Pastelitos),https://www.allrecipes.com/recipe/261672/miami-guava-pastries-pastelitos/,5.0,40.0,10.0,30.0,Pastelitos are puff pastry desserts inspired by Cuban cuisine; this easy Miami version envelops guava-strawberry paste in thin pastry sheets.,"['1 tablespoon all-purpose flour, or as needed', '1 sheet frozen puff pastry, thawed', '1 egg', '3 tablespoons water', '3 tablespoons strawberry jam', '1 (8 ounce) jar guava paste, or as desired']","['Preheat the oven to 350 degrees F (175 degrees C). Lightly flour a baking sheet.', 'Roll puff pastry into a thin sheet on a floured surface. Cut into squares about the length of your hand and place on the prepared baking sheet.', 'Beat egg and water together in a bowl; brush each pastry square with egg wash. Stab each square a few times with a fork.', 'Bake in the preheated oven until golden brown, 20 to 25 minutes. Remove from oven and let cool at least 10 minutes.', 'Mix guava paste and jam together in a bowl until smooth.', ""Cut a large, vertical slit into each pastry. Spread 1 tablespoon guava mixture into each slit, making sure guava doesn't squeeze out when closed.""]",10,1,222.0,32.0,19.0,1.0,3.0,3.0,68.0,4.0,10.0,"['pastry', 'jam', 'jar', 'sheet', 'water', 'guava', 'flour', 'puff', 'egg', 'paste']",egg,,"pastry, jam, jar, sheet, water, guava, flour, puff, paste",nveg
US,Florida,Miami,Miami Beach Cake,https://www.allrecipes.com/recipe/7481/miami-beach-cake/,4.3,0.0,0.0,0.0,A lady from our church makes this every year for her daughter.,"['1 cup semisweet chocolate chips', '0.33333334326744 cup butter, melted', '0.5 cup chopped pecans', '2 cups all-purpose flour', '1 teaspoon baking soda', '1 teaspoon salt', '0.5 cup butter', '1.5 cups white sugar', '2 eggs', '1 teaspoon vanilla extract', '1.25 cups buttermilk', '1 cup heavy whipping cream', '2 tablespoons white sugar', '1 cup flaked coconut']","['Grease and flour bottom of two 9 inch round cake pans. Preheat oven to 375 degrees F (190 degrees C).', 'Melt 1/3 cup chocolate morsels. Combine melted butter or margarine with coconut, pecans, and 2/3 cup chocolate morsels; set aside.', 'Cream butter or margarine in a large mixing bowl. Gradually add 1 1/2 cups sugar, and beat until fluffy. Add eggs one at a time, beating well after each addition. Blend in melted chocolate and vanilla extract.', 'Combine the flour, baking soda, and salt. Add these dry ingredients alternately with buttermilk to the creamed mixture, beginning and ending with dry ingredients. Mix well after each addition. Pour batter into greased pans. Sprinkle with coconut mixture.', 'Bake for 30 to 40 minutes, or until cake springs back when touched lightly in center. Cool cake on wire racks.', 'Beat cream with 2 tablespoons of sugar until stiff. Fill and frost cooled cake with whipped cream. Refrigerate after icing.']",12,6,512.0,58.0,93.0,2.0,6.0,18.0,455.0,39.0,31.0,"['buttermilk', 'eggs', 'butter', 'cream', 'chips', 'coconut', 'salt', 'sugar', 'semisweet', 'chocolate', 'soda', 'extract', 'pecans', 'flour', 'baking', 'vanilla']",eggs,"butter, cream","buttermilk, coconut, chips, salt, sugar, semisweet, chocolate, soda, extract, pecans, flour, baking, vanilla",nveg
US,Florida,Florida,Classic Cuban-Style Picadillo,https://www.allrecipes.com/recipe/220164/classic-cuban-style-picadillo/,4.6,30.0,10.0,20.0,"This classic Cuban picadillo dish with ground beef is quick and easy, and is great over rice. It can also be used as a filling for tacos or empanadas.","['1 tablespoon olive oil', '1 small onion, chopped', '0.5 green bell pepper, chopped', '1 clove garlic, minced, or more to taste', '1 pound lean ground beef', '1 (8 ounce) can tomato sauce', '6 large pitted green olives, quartered', '0.5 cup raisins', '1 tablespoon capers', '2 (1.41 ounce) packages sazon seasoning (such as Goya®)', '1 tablespoon ground cumin', '1 teaspoon white sugar', 'salt to taste']","['Heat olive oil in a skillet over medium heat; cook and stir onion, bell pepper, and garlic, onion in the hot oil until softened, 5 to 7 minutes.', 'Add ground beef into the skillet; cook and stir until crumbly and completely browned, 7 to 10 minutes.', 'Stir tomato sauce, olives, raisins, capers, cumin, sazon seasoning, sugar, and salt into the ground beef mixture.', 'Cover the skillet, reduce heat to low, and cook until the mixture is heated through, 5 to 10 minutes.']",4,152,350.0,24.0,74.0,2.0,24.0,6.0,3572.0,17.0,19.0,"['bell', 'capers', 'olives', 'salt', 'clove', 'onion', 'sugar', 'cumin', 'goya', 'ground', 'beef', 'pepper', 'raisins', 'garlic', 'oil']",beef,,"bell, capers, olives, salt, clove, onion, sugar, cumin, goya, ground, pepper, raisins, garlic, oil",nveg
